,duration,playlist_genre
3342,220,rap
3343,153,rap
3344,208,rap
3345,276,rap
3346,205,rap
3347,135,rap
3348,173,rap
3349,137,rap
3350,123,rap
3351,196,rap
3352,133,rap
3353,215,rap
3354,112,rap
3355,181,rap
3356,176,rap
3357,199,rap
3358,149,rap
3361,255,rap
3362,217,rap
3363,171,rap
3364,196,rap
3365,329,rap
3366,194,rap
3367,282,rap
3371,178,rap
3372,170,rap
3373,235,rap
3374,209,rap
3375,166,rap
3376,224,rap
3377,315,rap
3424,242,rap
3425,231,rap
3426,234,rap
3428,228,rap
3429,254,rap
3431,282,rap
3432,116,rap
3433,220,rap
3434,298,rap
3437,255,rap
3438,210,rap
3439,223,rap
3440,90,rap
3457,222,rap
3458,212,rap
3459,185,rap
3460,219,rap
3461,196,rap
3462,235,rap
3463,195,rap
3464,133,rap
3465,126,rap
3466,172,rap
3468,299,rap
3512,203,rap
3517,125,rap
3518,253,rap
3519,199,rap
3520,294,rap
3521,165,rap
3522,194,rap
3523,158,rap
3524,265,rap
3525,213,rap
3526,143,rap
3527,254,rap
3528,235,rap
3529,221,rap
3546,225,rap
3547,271,rap
3548,204,rap
3549,269,rap
3550,205,rap
3551,144,rap
3552,221,rap
3553,283,rap
3554,193,rap
3556,146,rap
3557,244,rap
3558,206,rap
3559,257,rap
3560,346,rap
3561,221,rap
3562,221,rap
3563,168,rap
3564,157,rap
3566,218,rap
3567,175,rap
3568,236,rap
3569,174,rap
3570,185,rap
3571,173,rap
3572,177,rap
3573,143,rap
3574,121,rap
3575,105,rap
3576,124,rap
3577,242,rap
3578,222,rap
3579,164,rap
3580,266,rap
3581,251,rap
3582,167,rap
3645,163,rap
3646,137,rap
3647,243,rap
3648,152,rap
3649,190,rap
3650,190,rap
3651,244,rap
3652,360,rap
3654,202,rap
3656,210,rap
3668,221,rap
3682,147,rap
3684,182,rap
3685,140,rap
3686,139,rap
3687,199,rap
3688,213,rap
3693,207,rap
3765,264,rap
3778,219,rap
3779,282,rap
3780,201,rap
3781,127,rap
3788,241,rap
3793,262,rap
3794,198,rap
3801,301,rap
3802,262,rap
3803,220,rap
3804,193,rap
3805,175,rap
3806,370,rap
3807,240,rap
3808,200,rap
3809,233,rap
3810,249,rap
3811,260,rap
3812,152,rap
3813,270,rap
3814,229,rap
3816,163,rap
3817,268,rap
3818,270,rap
3819,166,rap
3820,225,rap
3821,178,rap
3822,336,rap
3823,224,rap
3824,240,rap
3825,267,rap
3826,414,rap
3953,167,rap
3954,218,rap
3955,173,rap
3956,199,rap
3957,200,rap
3958,247,rap
3959,228,rap
3960,196,rap
3961,203,rap
3962,376,rap
3963,205,rap
3966,211,rap
3967,232,rap
3968,208,rap
3969,177,rap
3972,400,rap
3973,337,rap
3974,182,rap
3975,331,rap
3976,188,rap
3977,198,rap
3978,298,rap
3979,353,rap
3980,252,rap
3981,250,rap
3982,166,rap
3983,202,rap
3984,240,rap
3985,167,rap
3986,225,rap
3987,239,rap
3988,265,rap
3989,211,rap
3990,173,rap
3991,137,rap
3992,241,rap
3993,157,rap
3994,245,rap
3995,260,rap
3996,221,rap
3997,217,rap
3998,291,rap
3999,196,rap
4000,194,rap
4001,178,rap
4002,154,rap
4003,119,rap
4004,247,rap
4005,195,rap
4006,136,rap
4007,169,rap
4008,192,rap
4009,129,rap
4010,201,rap
4011,289,rap
4012,167,rap
4013,205,rap
4014,170,rap
4015,167,rap
4016,199,rap
4017,162,rap
4018,220,rap
4019,209,rap
4020,183,rap
4021,219,rap
4022,173,rap
4023,154,rap
4024,195,rap
4025,175,rap
4026,283,rap
4027,236,rap
4028,171,rap
4029,163,rap
4030,146,rap
4031,176,rap
4032,214,rap
4033,172,rap
4034,207,rap
4035,129,rap
4036,162,rap
4037,191,rap
4038,161,rap
4039,181,rap
4040,150,rap
4041,131,rap
4042,141,rap
4043,177,rap
4044,165,rap
4045,158,rap
4046,173,rap
4047,160,rap
4048,171,rap
4049,147,rap
4050,165,rap
4051,173,rap
4052,155,rap
4053,169,rap
4054,168,rap
4055,188,rap
4056,212,rap
4057,163,rap
4058,214,rap
4066,189,rap
4067,120,rap
4068,164,rap
4078,159,rap
4079,169,rap
4311,198,rap
4312,161,rap
4313,155,rap
4314,185,rap
4315,178,rap
4316,197,rap
4317,89,rap
4318,146,rap
4319,188,rap
4320,172,rap
4321,222,rap
4322,167,rap
4323,208,rap
4324,224,rap
4325,134,rap
4326,220,rap
4327,205,rap
4330,227,rap
4331,274,rap
4332,169,rap
4333,215,rap
4334,174,rap
4335,194,rap
4336,196,rap
4337,215,rap
4338,272,rap
4339,168,rap
4340,90,rap
4341,209,rap
4342,162,rap
4343,150,rap
4344,246,rap
4345,294,rap
4346,175,rap
4347,178,rap
4348,217,rap
4349,88,rap
4350,155,rap
4351,210,rap
4352,209,rap
4353,185,rap
4354,149,rap
4355,178,rap
4356,176,rap
4357,227,rap
4358,298,rap
4359,140,rap
4360,189,rap
4361,274,rap
4362,182,rap
4363,217,rap
4364,142,rap
4365,182,rap
4366,108,rap
4367,156,rap
4387,172,rap
4388,240,rap
4389,186,rap
4390,294,rap
4391,193,rap
4392,165,rap
4393,259,rap
4520,160,rap
4521,150,rap
4522,146,rap
4523,138,rap
4524,190,rap
4525,166,rap
4538,212,rap
4633,198,rap
4634,130,rap
4635,244,rap
4636,204,rap
4637,157,rap
4638,209,rap
4639,232,rap
4640,175,rap
4641,230,rap
4644,243,rap
4645,251,rap
4646,135,rap
4647,286,rap
4648,187,rap
4649,233,rap
4650,232,rap
4651,150,rap
4652,180,rap
4653,167,rap
4654,271,rap
4655,127,rap
4656,213,rap
4657,187,rap
4658,340,rap
4659,230,rap
4660,209,rap
4661,326,rap
4662,188,rap
4663,134,rap
4664,216,rap
4665,232,rap
4666,194,rap
4667,204,rap
4668,194,rap
4669,159,rap
4670,168,rap
4671,184,rap
4672,234,rap
4673,238,rap
4674,229,rap
4675,195,rap
4676,172,rap
4677,189,rap
4678,219,rap
4679,246,rap
4680,224,rap
4681,228,rap
4682,213,rap
4683,177,rap
4684,192,rap
4685,240,rap
4686,136,rap
4687,175,rap
4688,123,rap
4689,302,rap
4690,167,rap
4691,225,rap
4692,132,rap
4693,246,rap
4695,157,rap
4696,243,rap
4697,176,rap
4698,213,rap
4699,267,rap
4700,137,rap
4701,137,rap
4702,258,rap
4703,185,rap
4704,156,rap
4705,180,rap
4706,179,rap
4707,200,rap
4709,185,rap
4710,161,rap
4711,139,rap
4712,267,rap
4713,207,rap
4714,178,rap
4715,115,rap
4716,218,rap
4717,362,rap
4718,316,rap
4719,184,rap
4720,194,rap
4722,154,rap
4723,140,rap
4724,208,rap
4725,186,rap
4726,207,rap
4727,164,rap
4728,201,rap
4729,179,rap
4735,213,rap
4736,189,rap
4737,173,rap
4738,125,rap
4739,202,rap
4740,218,rap
4741,151,rap
4742,242,rap
4743,199,rap
4744,165,rap
4745,158,rap
4746,128,rap
4747,456,rap
4748,186,rap
4749,169,rap
4757,152,rap
4779,210,rap
4780,184,rap
4781,203,rap
4850,164,rap
4851,179,rap
4857,238,rap
4871,280,rap
4872,264,rap
4873,145,rap
4874,150,rap
4875,260,rap
4876,302,rap
4877,219,rap
4878,233,rap
4879,179,rap
4880,253,rap
4895,229,rap
4896,216,rap
4936,157,rap
4937,192,rap
4938,217,rap
4939,146,rap
4940,140,rap
4941,141,rap
5125,278,rap
5126,309,rap
5135,274,rap
5136,204,rap
5137,253,rap
5138,325,rap
5139,316,rap
5140,222,rap
5142,314,rap
5143,260,rap
5144,236,rap
5145,279,rap
5193,272,rap
5194,315,rap
5195,259,rap
5196,344,rap
5197,284,rap
5198,307,rap
5199,203,rap
5200,301,rap
5201,243,rap
5202,367,rap
5203,239,rap
5204,231,rap
5205,291,rap
5207,255,rap
5213,281,rap
5214,249,rap
5215,191,rap
5216,305,rap
5217,278,rap
5223,202,rap
5224,274,rap
5225,296,rap
5226,314,rap
5227,238,rap
5238,300,rap
5246,307,rap
5257,272,rap
5258,175,rap
5259,253,rap
5260,220,rap
5261,180,rap
5262,269,rap
5263,185,rap
5264,255,rap
5265,252,rap
5266,228,rap
5267,204,rap
5268,166,rap
5269,187,rap
5270,289,rap
5271,166,rap
5272,177,rap
5273,166,rap
5274,149,rap
5275,193,rap
5276,213,rap
5277,172,rap
5278,281,rap
5279,250,rap
5280,211,rap
5281,210,rap
5282,201,rap
5283,183,rap
5284,241,rap
5285,171,rap
5286,236,rap
5287,235,rap
5288,259,rap
5289,166,rap
5290,195,rap
5291,168,rap
5292,223,rap
5293,194,rap
5294,203,rap
5295,226,rap
5296,290,rap
5297,202,rap
5298,255,rap
5299,219,rap
5300,176,rap
5301,219,rap
5302,197,rap
5303,177,rap
5304,224,rap
5305,175,rap
5306,222,rap
5307,236,rap
5308,197,rap
5309,250,rap
5310,179,rap
5311,191,rap
5312,198,rap
5313,222,rap
5314,197,rap
5315,200,rap
5316,218,rap
5317,174,rap
5318,275,rap
5319,182,rap
5320,201,rap
5321,157,rap
5322,210,rap
5323,184,rap
5324,96,rap
5325,233,rap
5326,201,rap
5328,127,rap
5329,233,rap
5330,237,rap
5331,190,rap
5332,252,rap
5333,205,rap
5334,168,rap
5335,223,rap
5336,223,rap
5337,231,rap
5338,222,rap
5339,210,rap
5340,221,rap
5341,210,rap
5342,239,rap
5343,162,rap
5344,289,rap
5345,204,rap
5354,215,rap
5356,187,rap
5383,211,rap
5384,182,rap
5385,145,rap
5386,181,rap
5387,167,rap
5388,251,rap
5389,220,rap
5390,190,rap
5400,213,rap
5402,141,rap
5403,223,rap
5404,209,rap
5406,165,rap
5407,236,rap
5409,224,rap
5410,154,rap
5411,233,rap
5412,388,rap
5416,240,rap
5417,303,rap
5418,166,rap
5420,228,rap
5421,160,rap
5422,184,rap
5423,205,rap
5424,307,rap
5425,237,rap
5426,208,rap
5443,256,rap
5444,220,rap
5445,192,rap
5446,167,rap
5447,183,rap
5448,207,rap
5449,162,rap
5450,142,rap
5451,176,rap
5452,217,rap
5468,180,rap
5469,176,rap
5470,198,rap
5472,231,rap
5473,273,rap
5475,233,rap
5490,189,rap
5491,150,rap
5492,241,rap
5493,288,rap
5623,230,rap
5624,190,rap
5625,310,rap
5626,340,rap
5627,224,rap
5731,312,rap
5732,242,rap
5733,310,rap
5734,254,rap
5739,366,rap
5740,302,rap
5741,257,rap
5742,232,rap
5743,216,rap
5752,173,rap
5753,284,rap
5754,185,rap
5755,304,rap
5756,330,rap
5757,181,rap
5758,266,rap
5759,348,rap
5760,238,rap
5766,236,rap
5767,223,rap
5775,248,rap
5776,239,rap
5777,282,rap
5778,345,rap
5779,206,rap
5802,123,rap
5803,142,rap
5804,124,rap
5805,172,rap
5807,116,rap
5808,181,rap
5809,141,rap
5810,97,rap
5814,129,rap
5815,185,rap
5816,154,rap
5817,133,rap
5823,111,rap
5824,272,rap
5825,157,rap
5826,177,rap
5827,225,rap
5828,225,rap
5829,185,rap
5830,159,rap
5831,150,rap
5832,184,rap
5833,192,rap
5834,110,rap
5835,174,rap
5836,113,rap
5837,124,rap
5838,128,rap
5839,137,rap
5840,115,rap
5841,293,rap
5842,154,rap
5843,105,rap
5844,140,rap
5845,190,rap
5846,143,rap
5847,260,rap
5848,240,rap
5849,202,rap
5850,134,rap
5851,177,rap
5852,203,rap
5853,96,rap
5854,162,rap
5855,202,rap
5856,135,rap
5857,213,rap
5858,170,rap
5859,224,rap
5860,128,rap
5861,144,rap
5862,144,rap
5863,147,rap
5864,176,rap
5865,240,rap
5866,127,rap
5867,133,rap
5868,128,rap
5870,120,rap
5873,167,rap
5874,172,rap
5875,206,rap
5953,104,rap
6122,265,rap
6123,140,rap
6124,192,rap
6402,160,rap
6403,126,rap
6404,350,rap
6405,97,rap
6406,157,rap
6415,138,rap
6416,214,rap
6417,210,rap
6418,215,rap
6423,170,rap
6424,192,rap
6447,286,rap
6448,238,rap
6449,96,rap
6450,156,rap
6451,172,rap
6452,196,rap
6453,130,rap
6454,195,rap
6455,209,rap
6460,192,rap
6461,189,rap
6462,269,rap
6463,144,rap
6464,169,rap
6465,288,rap
6466,220,rap
6467,158,rap
6468,240,rap
6469,297,rap
6470,297,rap
6471,175,rap
6472,326,rap
6473,232,rap
6474,180,rap
6475,224,rap
6476,261,rap
6477,136,rap
6478,154,rap
6479,165,rap
6480,206,rap
7106,277,rap
7110,263,rap
7111,250,rap
7112,309,rap
7118,188,rap
7119,267,rap
7120,284,rap
7122,90,rap
7123,327,rap
7124,341,rap
7125,286,rap
7126,233,rap
7127,359,rap
7128,217,rap
7129,173,rap
7135,230,rap
7136,212,rap
7137,231,rap
7150,263,rap
7151,259,rap
7152,256,rap
7153,224,rap
7156,108,rap
7157,312,rap
7158,237,rap
7159,223,rap
7160,255,rap
7161,223,rap
7162,313,rap
7163,301,rap
7164,241,rap
7165,375,rap
7166,335,rap
7167,216,rap
7168,228,rap
7169,228,rap
7170,285,rap
7171,254,rap
7175,230,rap
7176,232,rap
7177,253,rap
7178,235,rap
7179,218,rap
7180,190,rap
7181,136,rap
7182,240,rap
7183,219,rap
7184,231,rap
7185,268,rap
7186,250,rap
7187,234,rap
7188,288,rap
7189,174,rap
7190,243,rap
7191,284,rap
7192,267,rap
7193,246,rap
7194,143,rap
7195,259,rap
7196,267,rap
7197,173,rap
7198,235,rap
7199,213,rap
7201,209,rap
7202,277,rap
7211,269,rap
7212,252,rap
7213,212,rap
7214,221,rap
7215,261,rap
7216,232,rap
7245,259,rap
7264,230,rap
7267,188,rap
7268,222,rap
7269,251,rap
7270,260,rap
7271,200,rap
7272,158,rap
7273,228,rap
7274,151,rap
7275,267,rap
7276,258,rap
7277,283,rap
7278,173,rap
7279,198,rap
7280,223,rap
7281,235,rap
7282,233,rap
7283,239,rap
7284,206,rap
7285,211,rap
7286,252,rap
7287,312,rap
7288,150,rap
7289,221,rap
7293,273,rap
7294,169,rap
7295,281,rap
7296,220,rap
7297,278,rap
7503,208,rap
7504,279,rap
7505,182,rap
7506,209,rap
7507,167,rap
7508,185,rap
7513,182,rap
7514,202,rap
7515,181,rap
7516,175,rap
7517,169,rap
7518,158,rap
7519,152,rap
7520,142,rap
7521,129,rap
7522,182,rap
7523,188,rap
7524,244,rap
7525,236,rap
7527,272,rap
7528,249,rap
7529,184,rap
7530,225,rap
7542,225,rap
7543,188,rap
7548,217,rap
7549,216,rap
7550,215,rap
7551,214,rap
7552,213,rap
7557,184,rap
7558,185,rap
7559,244,rap
7560,242,rap
7561,242,rap
7562,242,rap
7563,236,rap
7571,262,rap
7572,355,rap
7573,335,rap
7574,321,rap
7575,205,rap
7576,321,rap
7577,234,rap
7578,232,rap
7579,229,rap
7580,223,rap
7581,220,rap
7584,198,rap
7585,199,rap
7586,198,rap
7587,195,rap
7588,194,rap
7589,190,rap
7590,212,rap
7591,211,rap
7592,208,rap
7593,206,rap
7594,205,rap
7595,200,rap
7596,201,rap
7600,246,rap
7607,268,rap
7608,270,rap
7609,177,rap
7610,158,rap
7611,81,rap
7612,197,rap
7613,265,rap
7614,218,rap
7618,264,rap
7619,259,rap
7620,255,rap
7621,200,rap
7622,253,rap
7623,252,rap
7624,250,rap
7625,247,rap
7626,192,rap
7627,201,rap
7628,213,rap
8392,266,rap
8399,223,rap
8400,202,rap
8401,252,rap
8402,260,rap
8403,287,rap
8404,227,rap
8406,236,rap
8407,303,rap
8408,123,rap
8409,219,rap
8410,269,rap
8411,215,rap
8412,254,rap
8413,201,rap
8414,222,rap
8415,385,rap
8416,243,rap
8417,163,rap
8418,288,rap
8419,273,rap
8420,245,rap
8421,212,rap
8422,218,rap
8423,263,rap
8424,219,rap
8425,107,rap
8426,238,rap
8427,188,rap
8428,108,rap
8429,298,rap
8430,293,rap
8431,360,rap
8432,376,rap
8433,214,rap
8434,160,rap
8435,270,rap
8480,306,rap
8481,293,rap
8482,278,rap
8500,245,rap
8507,261,rap
8508,176,rap
8517,262,rap
8518,211,rap
8533,306,rap
8557,284,rap
8558,232,rap
8559,343,rap
8560,219,rap
8756,203,rap
8757,283,rap
8758,281,rap
8759,169,rap
8760,299,rap
8761,206,rap
8768,236,rap
8769,352,rap
8770,242,rap
8771,273,rap
8772,260,rap
8773,281,rap
8774,229,rap
8775,361,rap
8776,273,rap
8777,142,rap
8778,247,rap
8779,237,rap
8780,218,rap
9056,152,rap
9081,160,rap
9082,203,rap
9083,231,rap
9084,234,rap
9085,121,rap
9094,162,rap
9095,119,rap
9096,194,rap
9097,181,rap
9098,134,rap
9099,130,rap
9100,181,rap
9104,186,rap
9105,161,rap
9106,191,rap
9107,189,rap
9108,203,rap
9109,241,rap
9110,118,rap
9115,147,rap
9116,226,rap
9117,202,rap
9118,199,rap
9119,276,rap
9120,139,rap
9121,116,rap
9122,218,rap
9123,158,rap
9124,196,rap
9125,192,rap
9126,159,rap
9127,150,rap
9128,215,rap
9129,150,rap
9130,124,rap
9131,136,rap
9132,129,rap
9133,143,rap
9134,169,rap
9135,131,rap
9136,131,rap
9137,173,rap
9138,158,rap
9139,197,rap
9140,219,rap
9141,146,rap
9142,198,rap
9143,120,rap
9144,121,rap
9145,171,rap
9146,187,rap
9154,176,rap
9155,120,rap
9156,147,rap
9157,143,rap
9158,186,rap
9159,158,rap
9163,181,rap
9164,167,rap
9168,240,rap
9169,205,rap
9418,363,rap
9422,241,rap
9423,274,rap
9424,145,rap
9425,296,rap
9433,198,rap
9434,147,rap
9435,130,rap
9436,200,rap
9437,236,rap
9438,290,rap
9439,201,rap
9440,184,rap
9441,180,rap
9442,196,rap
9443,198,rap
9444,190,rap
9445,247,rap
9453,162,rap
9454,239,rap
9455,187,rap
9456,183,rap
9464,235,rap
9465,265,rap
9466,203,rap
9467,156,rap
9468,181,rap
9469,239,rap
9470,236,rap
9471,232,rap
9478,312,rap
9479,165,rap
9480,199,rap
9481,236,rap
9482,206,rap
9483,246,rap
9484,173,rap
9485,145,rap
9486,242,rap
9487,319,rap
9488,231,rap
9489,232,rap
9490,210,rap
9491,297,rap
9492,188,rap
9493,214,rap
9494,143,rap
9495,196,rap
9496,174,rap
9497,208,rap
9501,272,rap
9502,229,rap
9503,180,rap
9504,277,rap
9505,284,rap
9506,216,rap
9507,364,rap
9508,447,rap
9509,159,rap
9510,232,rap
9511,178,rap
9524,222,rap
9525,226,rap
9526,287,rap
9527,238,rap
9528,261,rap
9529,244,rap
9530,255,rap
9534,282,rap
9535,294,rap
9536,203,rap
9537,120,rap
9538,171,rap
9539,183,rap
9540,353,rap
9542,274,rap
9543,257,rap
9544,193,rap
9545,257,rap
9546,258,rap
9547,262,rap
9548,298,rap
9549,303,rap
9550,253,rap
9551,223,rap
9585,246,rap
9586,223,rap
9587,280,rap
9588,304,rap
9589,228,rap
9591,251,rap
9592,347,rap
9593,248,rap
9594,301,rap
9595,303,rap
9596,306,rap
9597,286,rap
9598,198,rap
9599,235,rap
9600,253,rap
9601,292,rap
9602,179,rap
9603,240,rap
9604,296,rap
9605,185,rap
9606,214,rap
9607,171,rap
9608,252,rap
9609,365,rap
9610,311,rap
9611,255,rap
9612,352,rap
9613,238,rap
9614,273,rap
9615,235,rap
9616,279,rap
9617,280,rap
9620,309,rap
9621,233,rap
9622,230,rap
9623,118,rap
9624,243,rap
9638,227,rap
9639,292,rap
9670,188,rap
9671,197,rap
9672,191,rap
9673,155,rap
9674,157,rap
9675,235,rap
9676,146,rap
9677,246,rap
9689,222,rap
9690,190,rap
9691,232,rap
9692,233,rap
9693,288,rap
9694,218,rap
9695,212,rap
9698,187,rap
9699,187,rap
9700,182,rap
9701,170,rap
9702,170,rap
9703,204,rap
9704,284,rap
9705,186,rap
9809,209,rap
9810,200,rap
9822,166,rap
9823,211,rap
9826,251,rap
9827,243,rap
9828,172,rap
9834,161,rap
9835,278,rap
9836,214,rap
9837,267,rap
9838,225,rap
9839,255,rap
9840,249,rap
9841,258,rap
9842,291,rap
9843,295,rap
9844,247,rap
9845,221,rap
9846,209,rap
9847,177,rap
9850,243,rap
9851,254,rap
9852,201,rap
9853,297,rap
9854,303,rap
9855,243,rap
9856,218,rap
9857,260,rap
9858,263,rap
9859,265,rap
9860,220,rap
9861,321,rap
9862,273,rap
9863,366,rap
9864,413,rap
9865,287,rap
9866,350,rap
9867,257,rap
9868,304,rap
9869,255,rap
9870,270,rap
9871,271,rap
9872,244,rap
9873,229,rap
9874,259,rap
9875,214,rap
9876,248,rap
9877,202,rap
9884,255,rap
9885,241,rap
9886,249,rap
9887,251,rap
9891,233,rap
9892,246,rap
9893,236,rap
9894,340,rap
9895,325,rap
9896,254,rap
9897,319,rap
9898,237,rap
9899,241,rap
9900,302,rap
9901,243,rap
9902,253,rap
9910,273,rap
9911,237,rap
9913,219,rap
9914,219,rap
9920,220,rap
9921,283,rap
9922,223,rap
9923,304,rap
9924,291,rap
9925,354,rap
9926,304,rap
9927,304,rap
9928,210,rap
9929,286,rap
9930,252,rap
9931,302,rap
9932,247,rap
9933,333,rap
9934,312,rap
9935,256,rap
9936,326,rap
9940,216,rap
9941,248,rap
9942,283,rap
9943,206,rap
9944,314,rap
9945,152,rap
9946,366,rap
9947,252,rap
9948,344,rap
9949,282,rap
9950,431,rap
9960,255,rap
9961,182,rap
9962,259,rap
9963,266,rap
9964,254,rap
9990,284,rap
9991,240,rap
9992,189,rap
10001,307,rap
10002,232,rap
10003,218,rap
10004,246,rap
10005,204,rap
10006,323,rap
10007,244,rap
10008,264,rap
10009,279,rap
10010,232,rap
10011,262,rap
10012,341,rap
10013,287,rap
10014,190,rap
10033,290,rap
10038,232,rap
10039,241,rap
10040,204,rap
10041,332,rap
10042,258,rap
10098,237,rap
10099,239,rap
10112,245,rap
10113,239,rap
10114,313,rap
10127,263,rap
10130,405,rap
10131,315,rap
10132,296,rap
10133,255,rap
10134,320,rap
10135,193,rap
10177,304,rap
10203,317,rap
10352,252,rap
10353,302,rap
10354,246,rap
10355,260,rap
10356,252,rap
10357,293,rap
10358,302,rap
10359,334,rap
10360,245,rap
10361,260,rap
10362,283,rap
10363,345,rap
10364,208,rap
10401,163,rap
10402,133,rap
10403,179,rap
10404,80,rap
10405,126,rap
10406,121,rap
10407,136,rap
10408,119,rap
10409,148,rap
10410,138,rap
10411,99,rap
10412,128,rap
10413,133,rap
10414,209,rap
10415,82,rap
10416,163,rap
10417,190,rap
10418,140,rap
10419,147,rap
10420,139,rap
10421,163,rap
10422,148,rap
10423,151,rap
10424,102,rap
10425,89,rap
10426,196,rap
10427,126,rap
10428,111,rap
10429,112,rap
10430,140,rap
10431,131,rap
10432,115,rap
10434,144,rap
10435,137,rap
10436,82,rap
10437,134,rap
10438,201,rap
10439,96,rap
10440,126,rap
10441,140,rap
10442,137,rap
10443,144,rap
10444,135,rap
10445,106,rap
10446,67,rap
10447,148,rap
10448,184,rap
10449,80,rap
10450,159,rap
10451,187,rap
10452,132,rap
10453,124,rap
10454,177,rap
10455,128,rap
10456,93,rap
10457,157,rap
10458,195,rap
10459,170,rap
10460,152,rap
10461,96,rap
10462,148,rap
10463,138,rap
10464,78,rap
10465,146,rap
10466,150,rap
10467,150,rap
10468,130,rap
10469,252,rap
10470,249,rap
10471,115,rap
10472,168,rap
10473,82,rap
10474,101,rap
10475,166,rap
10476,103,rap
10490,294,rap
10491,222,rap
10555,218,rap
10556,132,rap
10557,119,rap
10558,131,rap
10559,189,rap
10563,201,rap
10564,230,rap
10565,257,rap
10566,261,rap
10567,228,rap
10568,314,rap
10569,245,rap
10570,214,rap
10571,198,rap
10572,296,rap
10573,318,rap
10574,160,rap
10575,260,rap
10576,237,rap
10577,133,rap
10578,236,rap
10579,198,rap
10580,182,rap
10581,217,rap
10582,233,rap
10600,277,rap
10601,220,rap
10602,234,rap
10603,218,rap
10604,188,rap
10605,270,rap
10606,296,rap
10607,244,rap
10608,161,rap
10609,91,rap
10610,254,rap
10611,217,rap
10613,223,rap
10614,253,rap
10615,264,rap
10623,197,rap
10624,240,rap
10625,194,rap
10626,187,rap
10627,208,rap
10628,188,rap
10629,148,rap
10630,194,rap
10631,175,rap
10635,147,rap
10636,198,rap
10637,237,rap
10638,140,rap
10639,175,rap
10640,138,rap
10641,176,rap
10642,188,rap
10643,144,rap
10644,153,rap
10645,194,rap
10646,190,rap
10647,166,rap
10648,215,rap
10649,220,rap
10650,179,rap
10651,170,rap
10652,155,rap
10653,210,rap
10654,163,rap
10655,148,rap
10656,136,rap
10657,252,rap
10658,173,rap
10659,222,rap
10660,167,rap
10661,255,rap
10662,204,rap
10663,156,rap
10664,194,rap
10665,172,rap
10666,196,rap
10667,211,rap
10668,225,rap
10669,146,rap
10670,194,rap
10671,241,rap
10672,160,rap
10673,209,rap
10674,121,rap
10675,155,rap
10676,186,rap
10677,197,rap
10678,144,rap
10679,248,rap
10680,186,rap
10681,214,rap
10682,147,rap
10683,151,rap
10684,170,rap
10685,188,rap
10686,215,rap
10687,181,rap
10689,219,rap
10690,200,rap
10691,213,rap
10692,174,rap
10693,319,rap
10694,207,rap
10695,265,rap
10696,168,rap
10697,169,rap
10698,232,rap
10699,147,rap
10700,180,rap
10701,185,rap
10702,258,rap
10703,201,rap
10704,166,rap
10765,232,rap
10766,241,rap
10767,289,rap
10768,326,rap
10769,192,rap
10770,252,rap
10771,245,rap
10772,276,rap
10773,274,rap
10774,179,rap
10775,202,rap
10776,144,rap
10777,135,rap
10778,233,rap
10779,142,rap
10780,266,rap
10781,187,rap
10782,206,rap
10783,323,rap
10784,239,rap
10785,268,rap
10786,317,rap
10787,193,rap
10788,276,rap
10789,272,rap
10790,264,rap
10791,228,rap
10792,289,rap
10793,310,rap
10794,299,rap
10795,372,rap
10796,167,rap
10797,272,rap
10798,190,rap
10799,307,rap
10800,281,rap
10801,282,rap
10802,198,rap
10803,301,rap
10804,298,rap
10805,249,rap
10806,308,rap
10807,270,rap
10808,253,rap
10809,236,rap
10810,221,rap
10811,254,rap
10812,262,rap
10813,239,rap
10814,225,rap
10815,294,rap
10816,356,rap
10817,214,rap
10818,352,rap
10819,265,rap
10820,232,rap
10821,266,rap
10822,194,rap
10823,334,rap
10824,217,rap
10825,253,rap
10826,282,rap
10827,269,rap
10828,296,rap
10829,301,rap
10830,302,rap
10831,372,rap
10832,230,rap
10833,353,rap
10834,239,rap
10835,247,rap
10836,286,rap
10837,224,rap
10838,234,rap
10839,190,rap
10840,280,rap
10841,226,rap
10842,209,rap
10843,233,rap
10844,240,rap
10845,284,rap
10846,260,rap
10847,166,rap
10848,292,rap
10849,330,rap
10850,195,rap
10851,243,rap
10852,259,rap
10853,269,rap
10854,227,rap
10855,189,rap
10856,204,rap
10857,311,rap
10858,301,rap
10859,217,rap
10860,188,rap
10861,235,rap
10862,129,rap
10863,238,rap
10864,243,rap
10865,285,rap
10866,220,rap
10867,220,rap
10868,179,rap
10869,198,rap
10870,280,rap
10871,275,rap
10872,233,rap
10873,253,rap
10874,242,rap
10875,171,rap
10876,172,rap
10877,202,rap
10878,176,rap
10879,185,rap
10880,193,rap
10881,267,rap
10882,223,rap
10918,198,rap
10919,192,rap
10920,196,rap
10921,266,rap
10922,185,rap
10923,208,rap
10924,292,rap
10925,207,rap
10926,197,rap
10927,206,rap
10928,232,rap
10929,224,rap
10930,155,rap
10931,137,rap
10932,232,rap
10933,285,rap
10934,210,rap
10935,168,rap
10936,142,rap
10937,222,rap
10938,283,rap
10939,96,rap
10940,304,rap
10941,201,rap
10942,212,rap
10943,206,rap
10944,176,rap
10945,187,rap
10946,207,rap
10947,213,rap
10948,239,rap
10949,235,rap
10950,207,rap
10951,199,rap
10952,225,rap
10953,209,rap
10954,346,rap
10955,279,rap
10956,247,rap
10966,303,rap
10967,279,rap
10968,292,rap
10969,272,rap
10970,277,rap
10985,305,rap
10986,259,rap
10987,325,rap
